time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-06-01,23.3,17.3,26.7,0.0,,,16.4,,1017.3,
2025-06-02,31.4,18.8,32.2,0.0,,,18.4,,1013.2,
2025-06-03,23.7,21.3,25.7,0.0,,,18.1,,1013.8,
2025-06-04,23.8,20.3,24.6,0.0,,,14.2,,1015.9,
2025-06-05,23.3,18.7,23.9,0.0,,,12.2,,1016.5,
2025-06-06,24.1,20.0,25.7,0.0,,,13.7,,1015.8,
2025-06-07,24.7,21.7,26.9,0.0,,,14.3,,1016.2,
2025-06-08,23.9,19.2,27.5,0.0,,,23.6,,1017.1,
2025-06-09,23.7,21.9,25.3,0.0,,,32.2,,1018.6,
2025-06-10,23.2,18.6,27.2,0.0,,,29.6,,1017.9,
2025-06-11,23.6,18.1,28.9,0.0,,,28.7,,1014.2,
2025-06-12,25.2,19.8,27.2,0.0,,,18.2,,1013.8,
2025-06-13,24.3,20.9,30.1,0.0,,,21.8,,1015.0,
2025-06-14,25.3,19.6,30.7,0.0,,,23.7,,1016.0,
2025-06-15,24.9,20.2,30.6,0.0,,,17.2,,1015.9,
2025-06-16,25.6,20.5,29.4,0.0,,,18.4,,1018.1,
2025-06-17,24.6,20.0,27.0,0.0,,,20.1,,1019.1,
2025-06-18,25.1,20.3,26.2,0.0,,,18.3,,1019.7,
2025-06-19,25.2,18.8,26.5,0.0,,,16.7,,1019.4,
2025-06-20,25.4,18.7,28.0,0.0,,,18.8,,1019.6,
2025-06-21,26.0,19.6,29.3,0.0,,,20.1,,1017.9,
2025-06-22,25.2,19.6,28.2,0.0,,,23.9,,1017.9,
2025-06-23,24.9,18.7,28.3,0.0,,,25.0,,1017.9,
2025-06-24,25.6,18.5,30.9,0.0,,,29.9,,1014.7,
2025-06-25,26.8,21.3,28.7,0.0,,,22.8,,1013.6,
2025-06-26,28.3,21.7,28.7,0.0,,,13.9,,1017.3,
2025-06-27,26.8,21.4,26.5,0.0,,,11.8,,1021.7,
2025-06-28,26.8,20.7,27.6,0.0,,,12.3,,1022.4,
2025-06-29,27.7,21.6,28.0,0.0,,,9.8,,1019.6,
2025-06-30,27.2,20.7,28.6,0.0,,,15.1,,1016.1,
2025-07-01,27.3,21.4,28.9,0.0,,,21.2,,1014.3,
2025-07-02,26.1,23.9,29.1,0.0,,,13.5,,1014.4,
2025-07-03,28.3,24.4,28.6,0.0,,,14.8,,1017.8,
2025-07-04,27.7,22.9,28.8,0.0,,,20.4,,1019.4,
2025-07-05,26.9,21.8,29.5,0.0,,,21.2,,1017.0,
2025-07-06,27.1,22.1,30.1,0.0,,,23.4,,1012.8,
2025-07-07,27.8,23.7,29.3,0.0,,,9.6,,1010.8,
2025-07-08,26.6,23.1,29.1,0.0,,,32.5,,1012.8,
2025-07-09,25.2,22.2,28.2,0.0,,,35.3,,1017.0,
2025-07-10,24.8,20.2,30.4,0.0,,,29.8,,1015.8,
2025-07-11,25.9,20.1,29.3,0.0,,,18.5,,1013.5,
2025-07-12,28.3,21.7,28.3,0.0,,,14.9,,1012.4,
2025-07-13,27.9,23.8,27.5,0.3,,,16.7,,1015.0,
2025-07-14,27.4,24.4,33.3,0.0,,,28.5,,1016.7,
2025-07-15,27.5,25.0,29.4,0.0,,,25.7,,1017.5,
2025-07-16,27.4,24.9,28.2,0.3,,,14.9,,1018.5,
2025-07-17,27.7,21.8,29.9,0.0,,,12.9,,1015.8,
2025-07-18,28.9,22.2,34.2,0.0,,,17.2,,1011.4,
2025-07-19,31.6,24.7,33.9,0.0,,,22.1,,1010.1,
2025-07-20,29.3,24.9,30.7,0.0,,,12.0,,1010.0,
2025-07-21,30.3,26.6,32.0,0.0,,,14.7,,1011.0,
2025-07-22,28.1,24.4,29.7,0.0,,,29.2,,1013.9,
2025-07-23,28.4,25.7,30.4,0.0,,,15.4,,1012.1,
2025-07-24,28.0,26.7,29.0,0.0,,,20.7,,1009.6,
2025-07-25,24.9,23.1,26.0,2.7,,,33.7,,1013.2,
2025-07-26,25.1,22.7,27.0,0.0,,,27.3,,1017.4,
2025-07-27,24.9,18.6,27.2,0.0,,,17.3,,1017.9,
2025-07-28,26.7,20.2,29.1,0.0,,,16.1,,1014.8,
2025-07-29,27.6,23.7,26.9,0.0,,,29.2,,1017.0,
2025-07-30,24.2,19.6,26.7,0.0,,,31.4,,1017.8,
2025-07-31,23.7,19.1,27.1,0.0,,,38.5,,1016.9,
2025-08-01,23.7,19.8,27.2,0.0,,,37.4,,1013.0,
2025-08-02,24.9,20.2,27.6,0.0,,,26.8,,1013.5,
2025-08-03,25.3,20.4,28.1,0.0,,,35.7,,1015.6,
2025-08-04,26.2,22.9,27.6,0.0,,,30.3,,1020.2,
2025-08-05,26.2,19.1,29.8,0.0,,,24.9,,1019.2,
2025-08-06,26.1,20.0,29.9,0.0,,,24.2,,1018.6,
2025-08-07,27.2,21.6,33.2,0.0,,,26.4,,1016.0,
2025-08-08,27.0,21.8,30.9,0.0,,,29.7,,1016.3,
2025-08-09,26.4,21.8,28.9,0.0,,,15.6,,1017.5,
2025-08-10,26.7,21.9,28.8,0.0,,,15.8,,1018.6,
2025-08-11,26.8,21.1,28.6,0.0,,,14.3,,1017.2,
2025-08-12,26.6,20.2,29.0,0.0,,,15.6,,1015.8,
2025-08-13,26.3,20.2,29.6,0.0,,,22.3,,1014.7,
2025-08-14,26.9,20.9,29.8,0.0,,,22.4,,1015.5,
2025-08-15,27.1,21.3,29.9,0.0,,,19.7,,1017.5,
2025-08-16,27.4,21.7,29.8,0.0,,,11.2,,1017.9,
2025-08-17,28.8,23.8,33.0,0.0,,,16.2,,1015.5,
2025-08-18,29.9,24.7,33.7,0.0,,,13.9,,1013.6,
2025-08-19,30.9,26.3,35.9,0.0,,,17.6,,1010.6,
2025-08-20,27.8,25.4,30.2,0.0,,,23.8,,1010.3,
2025-08-21,26.2,23.5,29.4,0.0,,,16.1,,1012.3,
2025-08-22,25.8,23.0,28.2,0.0,,,17.2,,1014.8,
2025-08-23,26.0,23.3,28.6,0.0,,,30.7,,1015.1,
2025-08-24,28.1,23.6,32.5,0.0,,,23.3,,1014.5,
2025-08-25,31.0,26.5,36.3,0.3,,,24.5,,1013.7,
2025-08-26,31.1,26.8,35.2,0.0,,,17.7,,1011.5,
2025-08-27,31.3,26.8,37.6,0.0,,,21.4,,1008.5,
2025-08-28,27.7,25.2,31.5,0.0,,,22.7,,1009.8,
2025-08-29,25.8,23.3,28.6,0.0,,,23.7,,1012.8,
2025-08-30,25.4,21.4,29.1,0.0,,,14.9,,1015.1,
2025-08-31,27.3,22.4,31.6,0.0,,,13.8,,1012.0,
2025-09-01,27.1,24.8,29.9,0.0,,,27.2,,1012.0,
2025-09-02,24.3,21.8,26.5,0.0,,,18.5,,1017.1,
2025-09-03,24.7,20.6,28.1,0.0,,,19.2,,1016.1,
2025-09-04,25.4,23.0,28.5,0.0,,,11.8,,1014.3,
2025-09-05,25.6,23.0,27.9,0.0,,,34.6,,1016.4,
2025-09-06,29.8,24.5,35.4,0.0,,,24.9,,1015.7,
2025-09-07,30.7,27.4,34.2,0.0,,,17.7,,1015.8,
2025-09-08,28.7,26.4,31.0,0.2,,,12.3,,1014.6,
2025-09-09,25.2,22.3,27.3,10.8,,,19.7,,1013.6,
2025-09-10,23.6,21.3,26.4,3.4,,,26.4,,1015.1,
2025-09-11,24.3,20.4,28.4,0.0,,,15.8,,1018.7,
2025-09-12,24.6,20.9,28.0,0.0,,,16.3,,1019.8,
2025-09-13,27.0,21.9,31.6,0.0,,,16.7,,1017.2,
2025-09-14,26.1,23.3,29.1,0.0,,,14.2,,1018.4,
2025-09-15,26.1,22.9,29.5,0.0,,,22.7,,1019.1,
2025-09-16,25.5,23.3,27.7,0.0,,,17.4,,1020.4,
2025-09-17,25.3,21.8,28.6,0.0,,,23.6,,1021.7,
2025-09-18,24.9,22.5,27.6,0.0,,,23.6,,1022.1,
2025-09-19,24.7,21.9,27.3,0.0,,,20.7,,1021.5,
2025-09-20,26.0,22.8,29.1,0.0,,,12.4,,1018.3,
2025-09-21,25.7,22.9,29.3,0.0,,,14.5,,1014.0,
2025-09-22,25.0,22.9,28.0,0.7,,,13.6,,1013.5,
2025-09-23,22.9,21.2,26.5,2.8,,,8.9,,1014.2,
2025-09-24,21.5,19.3,23.3,1.3,,,15.7,,1018.3,
2025-09-25,22.4,19.8,25.0,0.7,,,22.0,,1016.8,
2025-09-26,21.7,19.1,23.9,0.3,,,11.0,,1018.1,
2025-09-27,21.7,18.0,24.9,0.0,,,10.6,,1019.5,
2025-09-28,23.2,18.8,28.2,0.0,,,14.4,,1016.5,
2025-09-29,22.9,20.0,25.6,0.0,,,14.1,,1016.0,
2025-09-30,23.0,20.2,26.8,0.0,,,15.0,,1017.1,
2025-10-01,22.1,19.9,24.4,1.0,,,16.7,,1019.2,
2025-10-02,22.0,20.1,24.0,0.0,,,16.3,,1021.5,
2025-10-03,21.4,18.5,24.3,0.0,,,13.7,,1021.8,
2025-10-04,22.1,18.4,25.8,0.0,,,9.0,,1019.9,
2025-10-05,23.3,20.6,26.8,0.0,,,20.2,,1018.5,
2025-10-06,21.5,19.5,23.2,0.1,,,25.8,,1023.6,
2025-10-07,20.5,16.9,23.9,0.0,,,25.1,,1022.6,
2025-10-08,20.6,16.6,24.5,0.0,,,13.9,,1020.2,
2025-10-09,21.3,18.2,24.6,0.0,,,16.9,,1018.6,
2025-10-10,22.4,20.4,24.5,0.3,,,28.1,,1019.8,
2025-10-11,22.5,18.9,26.6,2.9,,,15.5,,1020.4,
2025-10-12,23.1,19.0,27.0,0.0,,,15.4,,1019.2,
2025-10-13,24.1,19.8,28.4,0.0,,,19.0,,1016.4,
2025-10-14,23.3,19.6,28.3,0.1,,,14.6,,1015.7,
2025-10-15,20.4,18.7,22.5,2.8,,,14.3,,1017.1,
2025-10-16,19.9,18.2,21.8,1.5,,,10.9,,1017.2,
2025-10-17,20.5,18.1,23.3,0.0,,,19.3,,1016.8,
2025-10-18,20.0,17.8,22.3,3.7,,,16.6,,1018.7,
2025-10-19,19.4,16.1,22.8,0.0,,,17.9,,1018.3,
2025-10-20,21.0,16.2,26.1,0.0,,,16.0,,1013.1,
2025-10-21,21.9,19.8,24.7,0.0,,,27.5,,1012.8,
2025-10-22,22.0,19.6,25.2,0.3,,,28.5,,1014.5,
2025-10-23,23.1,19.8,27.3,0.0,,,31.5,,1015.8,
2025-10-24,23.3,20.8,27.3,0.0,,,17.1,,1016.9,
2025-10-25,23.4,20.1,27.8,0.0,,,12.4,,1014.0,
2025-10-26,22.3,19.5,24.7,2.0,,,25.9,,1013.9,
2025-10-27,19.4,16.8,21.3,2.6,,,22.6,,1020.2,
2025-10-28,18.1,15.0,21.4,0.0,,,16.1,,1019.9,
2025-10-29,22.0,16.0,26.9,0.8,,,27.2,,1013.2,
2025-10-30,20.6,18.7,24.4,6.8,,,32.1,,1013.6,
2025-10-31,20.1,17.4,23.8,0.0,,,14.3,,1018.5,
2025-11-01,21.2,17.6,25.7,0.0,,,12.1,,1019.0,
2025-11-02,20.2,18.2,22.6,0.0,,,23.4,,1020.7,
2025-11-03,19.1,17.7,20.9,1.3,,,20.0,,1023.2,
2025-11-04,18.6,15.4,22.2,0.0,,,22.2,,1022.4,
2025-11-05,19.8,15.5,24.2,0.0,,,14.3,,1017.6,
2025-11-06,19.4,17.3,23.0,3.3,,,33.5,,1013.6,
2025-11-07,17.7,15.9,20.3,0.1,,,31.8,,1015.8,
2025-11-08,16.7,14.3,21.1,24.9,,,36.2,,1013.7,
2025-11-09,16.6,13.7,18.5,29.1,,,24.4,,1019.3,
2025-11-10,16.2,12.4,21.7,0.0,,,12.8,,1018.8,
2025-11-11,17.0,13.7,21.2,0.0,,,14.1,,1018.7,
2025-11-12,18.7,13.9,25.0,0.0,,,15.1,,1017.4,
2025-11-13,20.9,17.3,26.8,0.0,,,21.8,,1017.4,
2025-11-14,21.0,16.6,24.5,0.0,,,35.5,,1014.9,
2025-11-15,19.5,16.8,23.9,0.0,,,15.6,,1015.9,
2025-11-16,19.2,14.6,24.7,0.0,,,19.8,,1012.9,
2025-11-17,16.9,14.4,19.9,4.9,,,22.8,,1013.7,
2025-11-18,15.2,13.5,17.7,1.2,,,16.6,,1015.7,
2025-11-19,15.3,13.1,18.4,0.4,,,16.6,,1015.2,
2025-11-20,13.7,11.8,16.0,18.0,,,28.3,,1014.1,
2025-11-21,11.0,8.8,12.5,30.1,,,36.4,,1018.8,
2025-11-22,12.1,9.5,14.1,5.1,,,36.0,,1024.8,
2025-11-23,12.5,8.9,16.6,0.0,,,27.4,,1025.1,
2025-11-24,15.4,11.4,19.8,0.0,,,31.8,,1016.9,
2025-11-25,15.4,12.4,16.3,13.3,,,35.5,,1012.6,
2025-11-26,10.9,7.6,12.6,25.9,,,26.2,,1017.1,
2025-11-27,9.0,7.4,11.8,21.0,,,21.7,,1020.3,
2025-11-28,12.2,7.4,14.9,0.2,,,24.2,,1022.0,
2025-11-29,12.6,9.4,17.2,0.0,,,15.2,,1018.8,
2025-11-30,13.2,10.0,18.3,0.0,,,16.1,,1015.5,
2025-12-01,13.2,10.2,17.0,0.0,,,9.9,,1017.8,
2025-12-02,13.2,10.2,17.0,0.0,,,15.5,,1016.4,
2025-12-03,12.6,10.6,14.5,13.2,,,30.9,,1013.5,
2025-12-04,12.5,10.0,15.3,15.9,,,43.3,,1016.7,
2025-12-05,14.5,12.3,16.6,29.7,,,40.9,,1016.2,
2025-12-06,15.1,11.9,18.5,0.0,,,27.4,,1021.8,
2025-12-07,15.8,13.6,19.2,0.0,,,20.0,,1022.8,
2025-12-08,15.6,13.0,19.9,0.0,,,9.1,,1023.2,
2025-12-09,15.3,11.9,20.0,0.0,,,8.1,,1023.0,
2025-12-10,15.0,11.3,19.4,0.0,,,12.6,,1021.5,
2025-12-11,14.3,11.6,17.8,0.0,,,11.6,,1021.0,
2025-12-12,13.8,11.3,17.1,0.0,,,14.2,,1018.9,
2025-12-13,14.2,10.6,17.7,0.0,,,14.3,,1021.1,
2025-12-14,14.9,11.5,18.7,0.0,,,11.5,,1020.7,
2025-12-15,15.2,13.2,19.1,0.1,,,16.1,,1015.1,
2025-12-16,14.3,10.3,18.8,0.0,,,21.6,,1011.3,
2025-12-17,14.2,12.1,16.8,0.0,,,10.7,,1017.9,
2025-12-18,14.3,11.7,16.8,2.8,,,9.4,,1021.0,
2025-12-19,14.6,12.7,16.7,0.0,,,9.9,,1018.8,
2025-12-20,13.8,12.2,16.1,4.9,,,18.6,,1013.8,
2025-12-21,13.3,11.6,16.1,4.3,,,28.9,,1010.8,
2025-12-22,10.4,8.2,12.5,21.9,,,35.7,,1009.1,
2025-12-23,10.2,8.3,12.5,2.0,,,38.3,,1010.0,
2025-12-24,11.4,9.8,14.1,2.7,,,29.4,,1007.9,
2025-12-25,12.0,8.6,16.0,0.9,,,16.9,,1009.1,
2025-12-26,12.1,10.3,15.3,0.4,,,19.8,,1012.3,
2025-12-27,12.4,10.3,16.1,0.0,,,17.2,,1016.8,
2025-12-28,12.8,9.2,17.5,0.0,,,14.2,,1017.2,
2025-12-29,12.6,9.8,16.6,0.0,,,13.2,,1018.0,
2025-12-30,11.1,9.4,12.9,5.8,,,26.6,,1019.9,
2025-12-31,11.6,9.2,14.8,3.6,,,23.0,,1019.1,
2026-01-01,11.8,8.7,15.6,0.0,,,14.4,,1019.0,
2026-01-02,14.7,10.7,19.1,0.0,,,23.6,,1013.3,
2026-01-03,16.8,14.1,20.1,0.0,,,33.0,,1007.5,
2026-01-04,16.8,13.5,19.0,0.0,,,28.5,,1001.8,
2026-01-05,13.4,11.1,15.7,17.6,,,22.1,,1003.1,
2026-01-06,10.4,9.0,11.7,24.1,,,25.2,,1009.7,
2026-01-07,8.8,5.9,11.2,16.9,,,32.0,,1020.5,
2026-01-08,11.9,9.1,14.7,0.0,,,34.6,,1027.9,
2026-01-09,13.6,11.2,15.7,0.0,,,40.8,,1023.3,
2026-01-10,13.4,12.2,15.1,2.3,,,37.2,,1022.5,
2026-01-11,12.0,9.9,14.9,0.0,,,23.9,,1025.8,
2026-01-12,11.5,8.2,16.6,0.0,,,15.0,,1025.3,
2026-01-13,12.8,9.3,18.3,0.0,,,23.1,,1020.2,
2026-01-14,12.6,9.6,17.7,0.0,,,18.4,,1019.6,
2026-01-15,11.9,8.5,15.6,0.0,,,9.2,,1018.9,
2026-01-16,12.2,10.4,14.7,3.1,,,15.4,,1017.1,
2026-01-17,12.0,8.7,16.9,2.9,,,13.2,,1012.0,
2026-01-18,11.5,9.7,13.6,2.3,,,12.5,,1010.8,
2026-01-19,10.6,9.2,11.8,3.3,,,21.0,,1008.2,
2026-01-20,11.9,9.5,14.3,15.6,,,20.9,,1004.6,
2026-01-21,12.8,12.3,13.9,14.6,,,23.6,,1007.3,
2026-01-22,12.1,11.2,12.8,26.3,,,40.4,,1003.0,
2026-01-23,12.6,10.2,15.4,10.1,,,30.9,,1004.5,
2026-01-24,11.8,8.4,13.9,2.1,,,42.4,,1004.8,
2026-01-25,11.2,7.8,13.9,8.4,,,52.5,,1010.1,
2026-01-26,13.1,10.0,15.0,19.8,,,44.0,,1011.5,
2026-01-27,16.6,14.1,21.3,3.3,,,30.1,,1009.1,
2026-01-28,15.4,13.4,17.1,16.7,,,50.4,,1004.2,
2026-01-29,16.3,12.9,19.2,11.8,,,47.1,,1007.5,
2026-01-30,16.0,14.8,17.4,7.6,,,41.1,,1009.9,
2026-01-31,13.4,10.7,16.1,23.5,,,55.1,,1008.2,
2026-02-01,13.3,10.8,15.4,2.1,,,31.8,,1015.6,
2026-02-02,15.3,10.5,21.0,0.0,,,28.3,,1006.9,
2026-02-03,13.8,10.5,15.9,2.6,,,20.6,,1007.7,
2026-02-04,13.6,10.6,16.4,10.5,,,37.3,,1001.6,
2026-02-05,18.3,15.7,21.9,14.9,,,40.7,,1002.4,
2026-02-06,16.9,14.6,18.5,0.1,,,33.7,,1007.5,
2026-02-07,13.8,12.2,15.7,2.9,,,39.6,,1013.5,
2026-02-08,13.6,11.1,18.7,15.5,,,38.4,,1010.1,
2026-02-09,13.9,10.7,20.4,4.6,,,31.8,,1011.3,
2026-02-10,16.1,11.8,18.3,0.8,,,40.1,,1011.2,
2026-02-14,12.1,,,,,,49.7,,1003.8,
2026-02-15,12.8,10.9,14.3,17.2,,,37.3,,1020.2,
2026-02-16,14.4,12.1,16.5,0.0,,,43.3,,1022.2,
2026-02-17,15.4,13.7,16.7,0.6,,,35.7,,1022.8,
2026-02-18,15.2,11.3,20.1,0.0,,,14.4,,1018.7,
2026-02-19,14.5,11.6,16.6,1.6,,,36.9,,1018.9,
2026-02-20,12.7,10.2,15.3,2.2,,,25.7,,1026.4,
2026-02-21,11.5,8.3,15.2,0.0,,,11.9,,1030.9,
2026-02-22,13.2,8.5,18.2,0.0,,,12.2,,1029.5,
2026-02-23,15.0,11.6,19.2,0.0,,,9.7,,1025.4,
2026-02-24,15.3,11.7,19.1,0.0,,,9.3,,1021.9,
2026-02-25,16.2,11.8,20.5,0.0,,,13.5,,1019.3,
2026-02-26,15.6,11.9,20.1,0.0,,,9.7,,1023.7,
2026-02-27,16.1,12.6,20.3,0.0,,,13.6,,1023.1,
2026-02-28,16.1,11.9,22.2,0.0,,,12.3,,1020.2,
2026-03-01,14.1,11.7,16.7,0.0,,,14.9,,1022.4,
2026-03-02,16.1,12.8,19.6,0.0,,,18.8,,1017.5,
2026-03-03,18.1,14.3,22.2,0.0,,,17.3,,1013.0,
2026-03-04,18.8,14.0,21.9,0.0,,,19.7,,1013.2,
2026-03-05,14.6,11.7,18.2,16.0,,,18.1,,1012.1,
2026-03-06,13.2,9.9,15.9,8.3,,,21.2,,1014.1,
2026-03-07,13.0,10.2,16.5,9.1,,,11.8,,1019.1,
2026-03-08,13.7,10.5,17.5,0.5,,,9.6,,1020.3,
2026-03-09,13.8,11.9,16.4,3.4,,,10.8,,1021.5,
2026-03-10,13.8,10.8,17.0,0.5,,,11.6,,1018.6,
2026-03-11,13.7,12.6,15.3,0.3,,,16.1,,1023.4,
2026-03-12,14.1,12.1,16.0,0.6,,,11.8,,1025.5,
2026-03-13,13.9,11.3,16.5,0.0,,,9.6,,1020.8,
2026-03-14,14.0,11.9,18.4,16.8,,,28.0,,1009.6,
2026-03-15,11.4,9.5,14.4,23.6,,,34.7,,1008.2,
2026-03-16,13.3,11.5,14.8,27.8,,,35.9,,1017.5,
2026-03-17,13.4,10.8,15.5,0.4,,,14.9,,1018.4,
2026-03-18,14.5,9.8,19.2,0.0,,,16.6,,1010.8,
2026-03-19,14.4,12.7,16.5,0.0,,,34.1,,1011.1,
2026-03-20,14.6,13.3,16.0,0.3,,,40.8,,1010.9,
2026-03-21,13.7,12.6,15.2,3.4,,,27.3,,1009.5,
2026-03-22,13.1,11.3,14.9,0.0,,,16.6,,1011.0,
2026-03-23,12.7,9.5,15.4,0.0,,,14.6,,1014.6,
2026-03-24,12.6,9.5,15.0,0.0,,,11.5,,1022.1,
2026-03-25,12.7,8.0,16.4,0.0,,,11.8,,1019.8,
2026-03-26,12.7,10.4,15.1,0.3,,,22.1,,1015.6,
2026-03-27,12.3,11.3,14.1,1.2,,,26.6,,1016.9,
2026-03-28,12.2,10.3,13.8,0.0,,,20.3,,1020.1,
2026-03-29,10.3,9.4,11.2,23.9,,,27.0,,1017.1,
2026-03-30,11.3,8.5,13.3,16.7,,,27.7,,1020.8,
2026-03-31,12.0,9.7,14.0,7.0,,,30.3,,1019.5,
2026-04-01,11.4,8.9,13.2,13.5,,,34.5,,1015.9,
2026-04-02,11.7,10.0,13.6,9.4,,,29.7,,1014.8,
2026-04-03,12.1,10.0,14.0,1.2,,,18.5,,1020.3,
2026-04-04,12.5,9.2,15.9,0.0,,,12.5,,1025.6,
2026-04-05,14.4,9.7,18.6,0.0,,,17.4,,1025.4,
2026-04-06,17.5,12.2,22.3,0.0,,,16.2,,1023.3,
2026-04-07,19.8,14.5,24.6,0.0,,,22.4,,1020.3,
2026-04-08,20.0,16.2,24.0,0.0,,,23.3,,1019.0,
2026-04-09,19.4,14.4,23.7,0.0,,,16.0,,1018.2,
2026-04-10,20.6,16.4,24.5,0.0,,,20.6,,1015.7,
2026-04-11,21.1,17.1,24.0,0.0,,,17.2,,1008.2,
2026-04-12,15.9,14.2,17.8,10.7,,,25.9,,1003.6,
2026-04-13,14.4,13.2,15.9,53.2,,,32.3,,1007.8,
2026-04-14,14.4,12.5,16.7,4.7,,,21.4,,1017.2,
2026-04-15,14.5,11.9,17.3,0.0,,,17.4,,1021.1,
2026-04-16,14.7,11.2,18.1,0.0,,,9.0,,1021.5,
2026-04-17,16.3,11.9,19.9,0.0,,,12.7,,1020.2,
2026-04-18,16.6,12.7,19.8,0.0,,,13.9,,1019.4,
2026-04-19,17.0,13.0,20.3,0.0,,,17.3,,1017.7,
2026-04-20,18.6,15.1,21.9,0.0,,,16.2,,1013.5,
2026-04-21,20.1,16.4,23.3,0.0,,,16.9,,1010.3,
2026-04-22,19.8,17.6,22.4,0.0,,,9.7,,1012.2,
2026-04-23,19.2,16.4,22.9,0.0,,,29.7,,1014.2,
2026-04-24,18.4,16.5,21.6,0.0,,,34.6,,1013.6,
2026-04-25,17.8,16.0,19.8,1.3,,,20.5,,1015.9,
2026-04-26,17.6,15.8,20.3,0.6,,,19.7,,1017.3,
2026-04-27,17.8,15.5,20.2,0.0,,,24.3,,1015.8,
2026-04-28,19.7,16.5,22.9,0.0,,,23.7,,1010.4,
2026-04-29,18.5,16.9,21.6,1.3,,,15.9,,1009.9,
2026-04-30,17.9,16.1,20.1,0.0,,,12.7,,1015.4,
2026-05-01,17.6,16.5,19.0,15.0,,,12.1,,1018.6,
2026-05-02,18.9,16.0,21.1,0.0,,,24.4,,1018.9,
2026-05-03,20.4,17.6,22.3,5.1,,,21.3,,1014.7,
2026-05-04,18.9,16.6,22.9,3.6,,,13.2,,1014.3,
2026-05-05,17.7,16.4,19.5,8.4,,,8.5,,1013.4,
2026-05-06,17.3,15.3,19.2,0.0,,,12.8,,1011.5,
2026-05-07,17.4,16.1,19.6,15.7,,,18.3,,1009.8,
2026-05-08,17.1,14.1,19.5,0.1,,,19.2,,1012.7,
2026-05-09,19.9,16.1,29.0,0.0,,,32.5,,1008.8,
2026-05-10,18.9,14.8,22.2,0.0,,,14.5,,1015.6,
2026-05-11,18.9,16.6,21.4,0.0,,,20.3,,1016.1,
2026-05-12,18.8,15.9,21.4,0.0,,,15.3,,1016.8,
2026-05-13,18.8,16.8,20.6,0.0,,,27.1,,1017.0,
2026-05-14,18.7,14.9,22.3,0.0,,,12.3,,1011.2,
2026-05-15,18.2,15.4,21.9,2.6,,,23.9,,1007.4,
2026-05-16,15.8,12.5,17.8,0.8,,,10.4,,1014.5,
2026-05-17,16.3,13.6,18.2,0.0,,,11.0,,1017.2,
2026-05-18,17.3,12.6,20.7,0.0,,,9.5,,1018.6,
2026-05-19,19.4,15.1,22.5,0.0,,,11.1,,1021.6,
2026-05-20,20.7,17.7,23.5,0.0,,,21.4,,1022.7,
2026-05-21,21.3,17.7,24.9,0.0,,,28.0,,1023.2,
2026-05-22,20.8,17.8,24.0,0.0,,,28.6,,1023.3,
2026-05-23,21.1,17.6,24.1,0.0,,,28.2,,1022.2,
2026-05-24,20.4,17.7,22.9,0.0,,,22.6,,1023.4,
2026-05-25,20.6,17.8,23.4,0.0,,,25.7,,1024.7,
2026-05-26,21.2,18.6,23.9,0.0,,,25.9,,1024.2,
2026-05-27,20.9,18.3,23.4,0.0,,,21.2,,1021.2,
2026-05-28,21.0,17.7,23.8,0.0,,,20.1,,1019.0,
2026-05-29,21.2,17.7,24.1,0.0,,,12.7,,1019.8,
2026-05-30,22.3,19.3,25.1,0.0,,,7.4,,1019.3,
2026-05-31,22.2,19.2,24.5,0.0,,,12.6,,1018.3,
2026-06-01,23.4,19.4,26.5,0.0,,,16.4,,1016.4,
2026-06-02,25.3,21.6,30.1,0.0,,,14.6,,1013.7,
2026-06-03,23.0,21.5,24.2,0.0,,,19.9,,1015.3,
2026-06-04,22.6,19.5,25.2,0.0,,,13.9,,1013.1,
2026-06-05,23.2,20.9,25.5,0.0,,,18.9,,1012.8,
2026-06-06,22.3,20.5,24.1,0.0,,,28.4,,1016.8,
2026-06-07,23.6,20.7,26.3,0.4,,,31.2,,1018.7,
2026-06-08,24.8,21.8,27.3,0.0,,,12.5,,1016.8,
2026-06-09,22.9,21.1,25.1,0.0,,,12.5,,1015.5,
2026-06-10,22.5,20.7,24.2,0.0,,,16.7,,1016.0,
2026-06-11,22.0,20.6,23.4,0.0,,,34.9,,1020.6,
2026-06-12,21.3,19.8,23.1,0.0,,,29.5,,1023.8,
2026-06-13,21.7,19.1,24.2,0.0,,,23.2,,1020.4,
2026-06-14,23.5,21.1,25.4,0.0,,,13.9,,1014.9,
2026-06-15,22.7,20.7,25.4,0.5,,,15.2,,1014.5,
2026-06-16,23.1,20.2,25.4,0.0,,,17.3,,1016.6,
2026-06-17,24.4,21.2,26.9,0.8,,,28.8,,1017.1,
2026-06-18,27.7,23.0,30.8,0.0,,,19.9,,1015.0,
2026-06-19,29.4,25.4,32.9,0.0,,,17.0,,1013.7,
2026-06-20,29.1,25.6,32.1,0.0,,,24.5,,1016.0,
2026-06-21,28.2,25.0,30.5,0.0,,,28.2,,1019.4,
2026-06-22,27.9,24.6,30.0,0.0,,,27.3,,1018.4,
2026-06-23,26.7,24.7,28.9,0.0,,,25.8,,1015.4,
2026-06-24,26.0,23.7,28.7,0.0,,,21.7,,1013.9,
2026-06-25,26.8,23.5,29.6,0.0,,,21.3,,1014.2,
2026-06-26,24.4,22.4,26.9,0.0,,,17.9,,1017.6,
