time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-04-14,16.6,9.8,22.9,1.1,,,10.7,,1006.6,
2022-04-15,18.2,11.7,25.8,1.8,,,18.8,,1009.6,
2022-04-16,18.8,14.0,25.8,1.9,,,20.9,,1015.1,
2022-04-17,19.2,11.5,27.6,0.0,,,18.8,,1014.9,
2022-04-18,19.0,10.4,25.9,0.0,,,10.0,,1016.2,
2022-04-19,22.6,16.7,28.0,0.0,,,22.2,,1012.3,
2022-04-20,24.2,15.7,28.3,0.2,,,24.0,,1003.5,
2022-04-21,16.5,11.5,21.2,1.1,,,31.1,,1004.6,
2022-04-22,17.7,9.9,24.3,0.0,,,12.6,,1009.3,
2022-04-23,23.4,17.8,31.1,0.0,,,28.0,,1008.6,
2022-04-24,21.1,12.8,27.9,0.0,,,10.4,,1011.8,
2022-04-25,23.1,14.7,30.7,0.0,,,9.5,,1010.5,
2022-04-26,26.1,18.3,33.5,0.0,,,12.3,,1009.9,
2022-04-27,25.1,19.5,30.6,0.0,,,6.3,,1010.9,
2022-04-28,22.3,19.4,28.0,0.5,,,14.0,,1013.3,
2022-04-29,20.9,16.0,26.6,5.2,,,11.1,,1016.8,
2022-04-30,20.6,16.1,26.5,0.3,,,22.1,,1016.4,
2022-05-01,19.9,10.4,28.0,0.0,,,14.6,,1017.8,
2022-05-02,22.3,14.5,28.8,0.0,,,9.0,,1014.0,
2022-05-03,21.5,19.0,25.6,3.2,,,15.5,,1011.7,
2022-05-04,28.4,23.3,33.4,0.0,,,34.3,,1007.6,
2022-05-05,21.6,16.3,28.8,1.6,,,23.1,,1008.6,
2022-05-06,20.1,14.5,26.3,0.0,,,24.1,,1017.7,
2022-05-07,18.6,11.8,24.4,0.0,,,18.0,,1017.9,
2022-05-08,20.2,12.3,27.0,0.0,,,15.3,,1018.7,
2022-05-09,21.1,13.1,28.1,0.0,,,14.4,,1020.2,
2022-05-10,21.2,14.4,27.0,0.0,,,16.7,,1020.4,
2022-05-11,21.4,13.4,27.9,0.0,,,10.6,,1021.5,
2022-05-12,23.9,18.5,29.1,0.0,,,15.3,,1022.8,
2022-05-13,26.8,20.1,33.0,0.0,,,11.3,,1020.8,
2022-05-14,29.4,21.4,35.6,0.0,,,10.8,,1017.5,
2022-05-15,31.5,26.1,36.9,0.0,,,18.3,,1016.7,
2022-05-16,32.7,26.1,38.6,0.0,,,11.8,,1017.6,
2022-05-17,32.3,26.0,38.5,0.0,,,12.0,,1017.1,
2022-05-18,31.8,23.2,39.0,0.0,,,12.2,,1015.4,
2022-05-19,30.0,23.4,35.0,0.0,,,11.3,,1019.5,
2022-05-20,28.0,23.0,32.3,0.0,,,17.7,,1023.6,
2022-05-21,27.5,21.3,33.3,0.0,,,14.4,,1021.8,
2022-05-22,30.0,21.7,37.0,0.0,,,9.3,,1015.6,
2022-05-23,32.8,26.1,38.3,0.0,,,14.2,,1010.4,
2022-05-24,33.4,27.5,38.5,0.0,,,13.2,,1008.0,
2022-05-25,30.9,24.7,36.4,0.0,,,16.3,,1009.3,
2022-05-28,25.7,16.9,33.8,0.0,,,16.6,,1013.8,
2022-05-29,29.6,20.8,36.5,0.0,,,8.5,,1010.4,
2022-05-30,31.6,22.3,38.4,0.0,,,7.7,,1009.6,
2022-05-31,34.8,28.5,39.8,0.0,,,16.0,,1012.9,
2022-06-01,36.3,29.7,41.7,0.0,,,16.6,,1013.8,
2022-06-02,37.4,33.3,42.6,0.0,,,24.3,,1012.0,
2022-06-03,37.1,30.3,42.4,0.0,,,24.0,,1012.8,
2022-06-04,36.6,31.1,41.8,0.0,,,27.1,,1014.9,
2022-06-05,35.9,28.2,41.2,0.0,,,17.4,,1017.4,
2022-06-06,36.2,27.6,43.3,0.0,,,13.1,,1016.8,
2022-06-07,36.6,30.0,41.6,0.0,,,14.7,,1014.3,
2022-06-08,34.3,26.2,41.2,0.0,,,14.6,,1012.1,
2022-06-09,32.9,26.0,40.2,0.0,,,18.5,,1012.5,
2022-06-10,28.6,22.7,36.0,0.0,,,21.5,,1016.1,
2022-06-11,28.0,19.7,34.9,0.0,,,12.3,,1018.0,
2022-06-12,31.4,23.3,37.9,0.0,,,10.3,,1017.9,
2022-06-13,32.5,24.8,39.4,0.0,,,10.0,,1016.8,
2022-06-14,34.3,27.1,40.6,0.0,,,10.7,,1015.4,
2022-06-15,34.8,27.7,41.1,0.0,,,10.3,,1015.7,
2022-06-16,34.7,29.4,40.3,0.0,,,11.3,,1016.1,
2022-06-17,34.9,26.2,42.2,0.0,,,13.3,,1016.4,
2022-06-18,35.0,26.4,41.8,0.0,,,11.4,,1013.9,
2022-06-19,34.4,28.7,39.6,0.0,,,12.5,,1011.3,
2022-06-20,34.6,27.6,41.3,0.0,,,11.5,,1012.7,
2022-06-21,34.1,28.0,39.1,0.0,,,14.3,,1014.1,
2022-06-22,33.7,26.7,40.2,0.0,,,12.0,,1012.5,
2022-06-23,35.4,28.0,41.4,0.0,,,15.2,,1012.7,
2022-06-24,36.4,28.6,42.4,0.0,,,14.7,,1010.9,
2022-06-25,35.3,25.3,42.6,0.0,,,19.2,,1010.1,
2022-06-26,38.4,33.0,43.8,0.0,,,24.0,,1009.5,
2022-06-27,40.1,34.6,45.0,0.0,,,26.1,,1009.7,
2022-06-28,33.6,24.9,42.3,0.0,,,16.3,,1012.4,
2022-06-29,34.7,26.1,42.9,0.0,,,14.8,,1011.1,
2022-06-30,37.9,33.3,42.0,0.0,,,13.7,,1010.3,
2022-07-01,39.7,30.8,46.5,0.0,,,15.9,,1011.4,
2022-07-02,39.1,30.4,46.4,0.0,,,15.0,,1014.8,
2022-07-03,39.7,31.6,45.0,0.0,,,10.9,,1015.1,
2022-07-04,38.8,32.5,44.4,0.0,,,12.4,,1015.6,
2022-07-05,38.7,31.6,44.7,0.0,,,8.5,,1015.9,
2022-07-06,37.9,31.4,44.7,0.0,,,13.1,,1016.3,
2022-07-07,37.4,30.2,43.1,0.0,,,13.1,,1015.8,
2022-07-08,31.6,25.8,38.9,0.0,,,25.4,,1017.0,
2022-07-09,31.6,24.2,38.6,0.0,,,17.9,,1017.4,
2022-07-10,31.3,25.2,36.1,0.0,,,11.2,,1015.6,
2022-07-11,31.9,26.7,36.7,0.0,,,18.5,,1015.5,
2022-07-12,33.4,28.1,38.6,0.0,,,13.7,,1017.7,
2022-07-13,34.7,29.4,39.5,0.0,,,17.3,,1017.0,
2022-07-14,33.5,27.0,38.1,0.0,,,10.8,,1016.5,
2022-07-15,33.9,28.6,38.4,0.0,,,13.9,,1014.1,
2022-07-16,34.6,29.1,39.7,0.0,,,12.0,,1014.3,
2022-07-17,35.0,29.2,40.3,0.0,,,13.3,,1015.8,
2022-07-18,34.4,28.3,39.4,0.0,,,13.7,,1016.6,
2022-07-19,34.7,28.8,39.8,0.0,,,12.2,,1015.7,
2022-07-20,35.7,30.2,40.8,0.0,,,14.3,,1015.1,
2022-07-21,35.5,27.8,41.3,0.0,,,11.6,,1014.8,
2022-07-22,35.3,29.5,40.6,0.0,,,14.8,,1015.2,
2022-07-23,35.7,30.3,40.5,0.0,,,13.1,,1015.8,
2022-07-24,35.1,29.6,40.0,0.0,,,14.0,,1016.3,
2022-07-25,35.6,28.8,41.7,0.0,,,9.7,,1015.1,
2022-07-26,37.3,29.7,42.8,0.0,,,10.0,,1012.6,
2022-07-27,36.5,30.0,43.2,0.0,,,12.5,,1010.3,
2022-07-28,35.1,26.5,42.6,0.0,,,12.8,,1011.1,
2022-07-29,36.8,29.7,43.1,0.0,,,12.7,,1012.1,
2022-07-30,37.8,29.0,45.0,0.0,,,9.8,,1013.8,
2022-07-31,37.4,29.1,43.2,0.0,,,12.8,,1014.4,
2022-08-01,36.4,30.4,43.0,0.0,,,15.2,,1011.8,
2022-08-02,33.5,27.1,39.2,0.0,,,12.8,,1012.7,
2022-08-03,33.3,27.1,38.1,0.0,,,7.2,,1013.0,
2022-08-04,33.3,28.2,37.8,0.0,,,17.2,,1013.6,
2022-08-05,33.9,28.5,38.5,0.0,,,15.9,,1013.8,
2022-08-06,34.8,26.5,42.7,0.0,,,13.5,,1013.1,
2022-08-07,33.4,25.1,40.2,0.0,,,10.7,,1013.1,
2022-08-08,34.4,27.1,40.3,0.0,,,11.8,,1014.0,
2022-08-09,34.8,28.4,39.5,0.0,,,11.8,,1014.7,
2022-08-10,34.5,27.5,40.5,0.0,,,8.6,,1013.7,
2022-08-11,34.4,28.3,39.2,0.0,,,11.3,,1012.9,
2022-08-12,34.6,26.9,41.4,0.0,,,11.0,,1013.4,
2022-08-13,35.2,28.8,41.0,0.0,,,9.0,,1013.9,
2022-08-14,37.6,29.3,44.3,0.0,,,11.5,,1010.8,
2022-08-15,36.4,32.1,42.4,0.0,,,13.3,,1010.1,
2022-08-16,37.1,30.2,42.8,0.0,,,18.8,,1010.6,
2022-08-17,39.2,34.1,44.7,0.0,,,31.5,,1007.5,
2022-08-18,33.2,26.2,39.5,0.0,,,18.8,,1010.0,
2022-08-19,31.0,23.4,38.3,0.0,,,21.8,,1014.5,
2022-08-20,30.6,23.1,36.2,0.0,,,8.3,,1017.1,
2022-08-21,32.8,25.8,39.9,0.0,,,10.1,,1013.6,
2022-08-22,32.8,24.2,40.9,0.0,,,12.3,,1010.9,
2022-08-23,32.0,24.9,38.5,0.0,,,14.0,,1011.9,
2022-08-24,31.7,24.6,37.2,0.0,,,9.4,,1013.1,
2022-08-25,32.3,24.4,38.6,0.0,,,8.4,,1012.7,
2022-08-26,33.1,27.6,37.9,0.0,,,16.8,,1011.2,
2022-08-27,33.3,26.6,38.3,0.0,,,14.2,,1009.7,
2022-08-28,34.1,26.8,40.2,0.0,,,7.3,,1011.8,
2022-08-29,36.1,29.6,42.4,0.0,,,9.2,,1014.5,
2022-08-30,34.3,29.0,38.9,1.4,,,10.4,,1017.1,
2022-08-31,32.8,28.5,38.9,1.2,,,11.0,,1016.4,
2022-09-01,33.2,26.0,40.1,0.0,,,10.0,,1014.1,
2022-09-02,34.1,27.7,40.1,0.0,,,10.2,,1013.7,
2022-09-03,35.0,28.8,40.3,0.0,,,8.2,,1014.8,
2022-09-04,37.2,33.1,42.5,0.0,,,25.4,,1015.1,
2022-09-05,37.8,33.3,43.2,0.0,,,14.7,,1016.8,
2022-09-06,36.9,30.7,43.0,0.0,,,9.8,,1017.0,
2022-09-07,34.6,31.2,40.0,0.4,,,15.5,,1016.9,
2022-09-08,35.8,28.8,41.6,0.0,,,13.4,,1015.0,
2022-09-09,37.0,31.7,42.6,0.0,,,13.2,,1014.8,
2022-09-10,34.7,26.3,41.3,0.0,,,9.3,,1015.5,
2022-09-11,33.8,26.5,39.8,0.0,,,8.1,,1015.0,
2022-09-12,34.0,27.9,40.8,0.0,,,8.3,,1013.7,
2022-09-13,33.5,29.0,38.4,0.4,,,11.7,,1013.1,
2022-09-14,35.4,30.5,40.5,0.0,,,21.8,,1012.2,
2022-09-15,36.0,32.0,39.9,0.0,,,28.1,,1010.8,
2022-09-16,31.8,24.6,38.3,0.0,,,9.9,,1009.9,
2022-09-17,31.3,25.3,37.7,0.0,,,14.8,,1009.1,
2022-09-18,30.6,25.1,35.5,0.0,,,15.2,,1012.4,
2022-09-19,31.7,24.8,37.4,0.0,,,11.8,,1012.9,
2022-09-20,31.3,25.7,37.9,0.0,,,14.8,,1012.6,
2022-09-21,27.4,23.5,34.7,5.2,,,11.7,,1015.9,
2022-09-22,24.7,21.5,28.6,2.5,,,12.3,,1015.1,
2022-09-23,23.1,18.1,28.2,0.0,,,9.2,,1017.2,
2022-09-24,24.5,20.6,29.0,0.0,,,19.9,,1017.6,
2022-09-25,24.2,21.1,28.3,14.8,,,13.9,,1015.2,
2022-09-26,23.5,20.7,27.4,5.4,,,7.3,,1013.1,
2022-09-27,21.9,18.4,26.9,0.0,,,13.8,,1014.0,
2022-09-28,20.8,14.4,26.4,0.0,,,7.6,,1014.1,
2022-09-29,20.7,14.8,26.1,0.0,,,6.8,,1010.0,
2022-09-30,21.6,16.0,27.2,0.0,,,12.2,,1010.9,
2022-10-01,22.3,15.6,30.1,0.0,,,12.3,,1021.8,
2022-10-02,23.8,17.4,29.9,0.0,,,7.0,,1026.6,
2022-10-03,26.8,19.8,36.0,0.9,,,11.3,,1021.2,
2022-10-04,25.6,21.2,33.4,3.8,,,10.8,,1019.1,
2022-10-05,22.1,19.9,25.2,2.5,,,5.5,,1022.5,
2022-10-06,21.0,18.4,25.2,11.2,,,7.0,,1025.3,
2022-10-07,21.7,18.5,25.8,3.7,,,7.4,,1023.6,
2022-10-08,22.5,18.0,27.0,0.0,,,9.0,,1020.4,
2022-10-09,22.7,19.2,28.1,9.2,,,7.8,,1019.3,
2022-10-10,22.7,18.4,28.5,0.0,,,5.8,,1018.0,
2022-10-11,23.0,18.5,28.4,0.0,,,5.8,,1018.0,
2022-10-12,23.0,18.9,28.4,3.2,,,9.3,,1018.7,
2022-10-13,22.5,18.3,28.0,0.0,,,9.2,,1020.4,
2022-10-14,21.6,17.2,26.5,0.0,,,9.1,,1021.9,
2022-10-15,21.9,16.3,28.3,0.0,,,4.5,,1019.8,
2022-10-16,24.6,19.1,31.1,0.0,,,7.8,,1020.5,
2022-10-17,25.9,19.9,32.8,0.0,,,5.5,,1024.2,
2022-10-18,25.7,19.3,31.3,0.0,,,6.6,,1025.3,
2022-10-19,25.6,17.7,33.4,0.0,,,6.9,,1021.5,
2022-10-20,24.8,19.2,30.5,0.0,,,9.6,,1019.7,
2022-10-21,24.6,19.3,29.8,0.0,,,11.3,,1021.4,
2022-10-22,25.1,19.5,30.8,0.0,,,12.8,,1022.5,
2022-10-23,24.8,18.8,30.4,0.0,,,13.2,,1023.4,
2022-10-24,23.6,18.6,29.4,0.0,,,11.7,,1024.1,
2022-10-25,22.8,16.3,29.6,0.0,,,7.4,,1023.2,
2022-10-26,22.9,15.8,29.8,0.0,,,8.1,,1023.2,
2022-10-27,23.0,17.6,29.5,0.0,,,5.5,,1025.5,
2022-10-28,22.3,16.9,29.5,0.0,,,5.4,,1025.0,
2022-10-29,22.2,16.3,29.3,0.0,,,6.0,,1022.3,
2022-10-30,21.9,15.5,28.3,0.0,,,8.0,,1021.0,
2022-10-31,21.2,15.5,27.3,0.0,,,8.3,,1022.1,
2022-11-01,20.8,14.1,27.5,0.0,,,5.7,,1023.2,
2022-11-02,21.7,15.3,28.6,0.0,,,6.3,,1023.4,
2022-11-03,21.6,15.4,27.4,0.0,,,11.0,,1022.0,
2022-11-04,21.9,17.8,26.9,0.0,,,15.7,,1017.0,
2022-11-05,17.9,13.2,23.7,0.0,,,19.7,,1018.4,
2022-11-06,15.3,9.7,22.1,0.0,,,7.6,,1021.3,
2022-11-07,18.0,11.5,24.8,0.0,,,7.7,,1022.6,
2022-11-08,19.3,13.3,26.2,0.0,,,8.0,,1021.5,
2022-11-09,20.4,14.3,27.7,0.0,,,6.9,,1020.1,
2022-11-10,20.4,15.6,25.7,0.0,,,6.1,,1020.5,
2022-11-11,19.9,16.0,24.5,0.0,,,9.9,,1025.0,
2022-11-12,18.9,14.0,23.5,0.0,,,6.0,,1025.4,
2022-11-13,18.6,13.4,24.1,0.0,,,5.3,,1021.5,
2022-11-14,18.2,13.0,23.5,0.0,,,7.0,,1021.3,
2022-11-15,17.4,13.0,23.3,0.0,,,5.7,,1019.5,
2022-11-16,18.7,13.1,24.5,0.3,,,10.7,,1014.5,
2022-11-17,21.0,15.0,26.9,0.0,,,17.1,,1012.5,
2022-11-18,20.7,15.7,26.4,0.0,,,11.9,,1012.1,
2022-11-19,16.6,11.9,20.1,0.0,,,25.6,,1012.8,
2022-11-20,13.1,8.3,19.7,0.0,,,21.6,,1020.1,
2022-11-21,12.2,5.2,18.7,0.0,,,7.8,,1022.5,
2022-11-22,16.0,12.8,20.1,0.0,,,16.3,,1015.7,
2022-11-23,16.2,10.3,23.5,0.0,,,14.1,,1017.7,
2022-11-24,17.7,12.5,24.5,0.0,,,9.4,,1020.7,
2022-11-25,17.0,12.3,22.4,0.0,,,5.7,,1021.6,
2022-11-26,15.9,12.8,20.4,0.0,,,24.3,,1023.6,
2022-11-27,14.0,9.0,21.0,0.0,,,19.4,,1023.8,
2022-11-28,12.7,7.0,18.5,0.0,,,9.8,,1018.7,
2022-11-29,14.5,10.4,19.3,0.0,,,20.5,,1016.0,
2022-11-30,12.3,7.2,19.0,0.0,,,12.9,,1016.6,
2022-12-01,11.6,5.5,17.5,0.0,,,11.3,,1015.9,
2022-12-02,12.6,9.4,17.0,0.0,,,14.8,,1013.5,
2022-12-03,12.8,7.3,18.4,0.2,,,11.6,,1010.6,
2022-12-04,14.4,9.6,19.2,0.0,,,18.0,,1016.9,
2022-12-05,14.5,9.4,19.7,0.0,,,15.3,,1020.7,
2022-12-06,15.6,12.4,20.5,0.0,,,13.5,,1017.3,
2022-12-07,14.6,9.8,20.4,0.0,,,9.8,,1015.4,
2022-12-08,16.1,11.6,21.2,0.0,,,18.7,,1013.4,
2022-12-09,18.3,15.0,22.1,6.6,,,25.1,,1011.1,
2022-12-10,17.7,14.1,22.0,0.2,,,21.2,,1009.5,
2022-12-11,14.8,10.3,19.1,0.7,,,8.5,,1013.1,
2022-12-12,16.8,11.9,22.0,0.0,,,10.2,,1013.6,
2022-12-13,18.3,13.1,23.1,0.0,,,6.6,,1014.0,
2022-12-14,19.8,14.6,24.7,0.0,,,8.7,,1012.1,
2022-12-15,18.6,16.2,22.0,0.5,,,20.5,,1008.3,
2022-12-16,15.3,12.0,18.8,7.1,,,9.7,,1011.7,
2022-12-17,14.2,10.5,19.9,0.0,,,5.9,,1020.1,
2022-12-18,13.5,8.0,19.8,0.0,,,6.5,,1027.5,
2022-12-19,13.9,9.6,19.3,0.0,,,6.5,,1030.9,
2022-12-20,12.5,8.6,18.1,0.0,,,5.1,,1029.5,
2022-12-21,11.3,5.2,17.6,0.0,,,5.8,,1026.3,
2022-12-22,12.8,6.7,19.7,0.0,,,7.0,,1026.4,
2022-12-23,11.8,6.1,18.7,0.0,,,7.1,,1027.4,
2022-12-24,13.6,8.5,19.8,0.0,,,4.9,,1026.9,
2022-12-25,15.1,10.1,23.7,0.0,,,6.8,,1027.2,
2022-12-26,15.5,10.1,24.0,0.0,,,5.2,,1029.7,
2022-12-27,13.6,8.4,20.5,0.0,,,5.8,,1030.7,
2022-12-28,13.1,7.5,19.3,0.0,,,5.9,,1028.9,
2022-12-29,12.5,8.8,18.8,0.0,,,5.0,,1027.0,
2022-12-30,10.9,3.9,16.8,0.0,,,5.9,,1029.0,
2022-12-31,11.9,6.5,19.3,0.0,,,6.3,,1031.2,
2023-01-01,11.9,6.3,18.7,0.0,,,9.4,,1030.6,
2023-01-02,11.7,6.8,18.1,0.0,,,9.0,,1029.3,
2023-01-03,10.6,5.5,16.9,0.0,,,5.1,,1030.2,
2023-01-04,10.2,5.0,17.8,0.0,,,7.6,,1031.0,
2023-01-05,10.9,6.2,16.7,0.0,,,7.9,,1028.8,
2023-01-06,10.3,4.5,16.5,0.0,,,4.9,,1027.6,
2023-01-07,9.4,4.8,15.8,0.0,,,5.9,,1027.6,
2023-01-08,9.8,4.6,16.1,0.0,,,4.9,,1026.7,
2023-01-09,13.6,8.2,19.3,0.0,,,6.5,,1023.9,
2023-01-10,14.4,7.5,20.8,0.0,,,12.9,,1027.4,
2023-01-11,12.3,5.7,19.3,0.0,,,12.6,,1027.1,
2023-01-12,13.4,7.6,20.6,0.0,,,15.2,,1026.6,
2023-01-13,12.6,7.0,18.3,0.0,,,12.2,,1026.6,
2023-01-14,13.5,9.4,19.0,0.0,,,15.3,,1027.0,
2023-01-15,11.8,6.2,17.9,0.0,,,8.7,,1024.9,
2023-01-16,11.5,5.5,17.2,0.0,,,13.3,,1018.5,
2023-01-17,14.8,8.7,19.7,0.0,,,25.3,,1010.4,
2023-01-18,13.1,8.6,18.0,0.9,,,22.6,,1007.5,
2023-01-19,8.9,4.8,14.5,0.0,,,28.3,,1017.7,
2023-01-20,9.6,3.8,17.7,0.0,,,19.0,,1017.4,
2023-01-21,7.2,2.8,10.7,0.2,,,11.3,,1017.9,
2023-01-22,6.0,0.9,13.0,0.0,,,21.5,,1018.9,
2023-01-23,5.3,-0.8,11.5,0.0,,,11.6,,1020.9,
2023-01-24,5.9,1.4,11.1,0.0,,,10.6,,1021.8,
2023-01-25,7.2,2.1,12.8,0.0,,,19.0,,1018.6,
2023-01-26,8.7,3.1,15.3,0.0,,,24.7,,1014.5,
2023-01-27,6.5,0.3,13.3,0.0,,,17.4,,1014.3,
2023-01-28,6.5,0.1,13.8,0.0,,,14.9,,1016.3,
2023-01-29,6.8,2.2,13.3,0.0,,,13.5,,1020.9,
2023-01-30,6.9,1.1,14.1,0.0,,,14.5,,1026.2,
2023-01-31,7.5,1.7,15.6,0.0,,,15.2,,1028.7,
2023-02-01,8.4,2.0,15.0,0.0,,,10.9,,1028.5,
2023-02-02,9.9,2.7,17.3,0.0,,,17.3,,1026.3,
2023-02-03,12.4,6.2,18.6,0.0,,,18.2,,1026.9,
2023-02-04,12.4,8.1,17.9,0.0,,,21.1,,1026.9,
2023-02-05,11.5,4.0,19.4,0.0,,,16.4,,1027.5,
2023-02-06,11.5,6.5,16.6,0.0,,,14.9,,1024.5,
2023-02-07,12.4,7.3,17.2,0.0,,,15.0,,1021.1,
2023-02-08,12.0,6.4,19.2,0.0,,,16.9,,1019.3,
2023-02-09,9.4,5.5,15.0,1.0,,,15.1,,1025.5,
2023-02-10,9.1,3.7,15.0,0.0,,,23.9,,1031.7,
2023-02-11,10.0,3.1,15.3,0.0,,,13.5,,1033.0,
2023-02-12,12.4,8.1,17.4,0.0,,,10.5,,1031.9,
2023-02-13,10.7,6.3,16.1,0.0,,,10.5,,1033.7,
2023-02-14,11.1,4.9,17.0,0.0,,,11.1,,1034.0,
2023-02-15,11.1,5.3,16.3,0.0,,,11.1,,1031.5,
2023-02-16,12.6,6.9,18.8,0.0,,,9.5,,1030.2,
2023-02-17,13.7,7.1,20.1,0.0,,,10.2,,1030.9,
2023-02-18,14.3,7.7,21.0,0.0,,,11.8,,1030.9,
2023-02-19,14.4,7.5,21.1,0.0,,,10.7,,1028.7,
2023-02-20,16.2,10.0,23.2,0.0,,,11.8,,1026.6,
2023-02-21,16.5,10.6,22.6,0.0,,,13.2,,1023.2,
2023-02-22,17.2,10.0,25.1,0.0,,,11.9,,1018.1,
2023-02-23,18.5,12.0,24.9,0.0,,,15.6,,1013.8,
2023-02-24,21.0,17.0,24.5,0.3,,,28.3,,1009.1,
2023-02-25,16.3,11.6,22.3,0.8,,,32.4,,1003.4,
2023-02-26,10.5,6.2,15.8,0.5,,,14.0,,1008.3,
2023-02-27,10.6,5.2,16.2,4.1,,,12.6,,1010.6,
2023-02-28,9.0,2.5,14.2,0.0,,,20.7,,1016.1,
2023-03-01,9.2,2.9,16.4,0.0,,,18.5,,1017.2,
2023-03-02,10.9,6.3,15.8,0.0,,,14.8,,1016.0,
2023-03-03,10.5,5.3,16.8,0.0,,,25.8,,1017.8,
2023-03-04,10.1,3.7,17.5,0.0,,,19.2,,1020.2,
2023-03-05,12.0,4.0,18.2,0.0,,,14.1,,1020.1,
2023-03-06,17.0,13.6,21.5,0.2,,,23.0,,1014.1,
2023-03-07,15.9,8.4,22.3,0.0,,,14.0,,1014.6,
2023-03-08,18.8,12.0,25.5,0.0,,,16.6,,1016.1,
2023-03-09,21.2,13.8,27.6,0.0,,,11.6,,1016.8,
2023-03-10,21.0,15.0,27.4,0.0,,,25.8,,1018.1,
2023-03-11,20.5,11.5,29.5,0.0,,,21.4,,1018.4,
2023-03-12,21.5,13.8,29.8,0.0,,,21.8,,1018.3,
2023-03-13,21.2,14.0,26.4,0.0,,,19.9,,1020.2,
2023-03-14,22.2,17.5,27.6,0.0,,,24.3,,1015.9,
2023-03-15,17.6,10.4,23.7,0.0,,,21.5,,1017.7,
2023-03-16,18.7,11.3,25.8,0.0,,,12.2,,1016.8,
2023-03-17,20.0,15.7,25.3,0.0,,,20.2,,1016.4,
2023-03-18,20.4,15.7,25.0,0.0,,,18.2,,1014.7,
2023-03-19,19.4,13.9,25.4,0.0,,,23.1,,1014.9,
2023-03-20,19.4,14.6,26.1,0.0,,,33.8,,1015.2,
2023-03-21,17.6,11.6,24.4,0.0,,,26.1,,1015.2,
2023-03-22,17.2,11.1,23.0,0.0,,,12.2,,1016.8,
2023-03-23,18.9,10.2,26.4,0.0,,,12.1,,1017.3,
2023-03-24,21.7,15.6,27.4,0.0,,,15.8,,1019.7,
2023-03-25,22.8,14.7,30.7,0.0,,,13.1,,1020.5,
2023-03-26,24.6,17.9,31.7,0.0,,,12.0,,1017.8,
2023-03-27,21.6,14.1,29.8,0.0,,,21.5,,1016.9,
2023-03-28,18.7,10.7,25.7,0.0,,,16.4,,1022.4,
2023-03-29,18.7,13.5,23.7,0.0,,,18.7,,1026.9,
2023-03-30,21.0,14.6,27.2,0.0,,,15.4,,1024.8,
2023-03-31,23.1,14.7,31.1,0.0,,,13.0,,1020.5,
2023-04-01,23.3,15.7,30.0,0.0,,,22.2,,1016.2,
2023-04-02,18.1,13.4,21.5,0.0,,,30.6,,1014.1,
2023-04-03,15.4,8.8,22.4,0.0,,,26.9,,1014.8,
2023-04-04,16.0,8.4,22.5,0.0,,,13.8,,1013.0,
2023-04-05,18.5,13.3,24.2,0.0,,,25.0,,1015.2,
2023-04-06,17.5,9.2,25.2,0.0,,,18.0,,1016.1,
2023-04-07,17.9,12.3,23.9,0.0,,,16.3,,1015.5,
2023-04-08,18.5,9.9,26.2,0.0,,,11.5,,1016.9,
2023-04-09,21.4,12.6,30.4,0.0,,,16.8,,1018.3,
2023-04-10,21.4,13.9,30.0,0.0,,,17.0,,1020.4,
2023-04-11,22.3,15.2,28.7,0.0,,,16.0,,1021.3,
2023-04-12,24.1,17.8,29.7,0.0,,,20.5,,1015.9,
2023-04-13,23.0,17.5,29.3,0.0,,,28.4,,1011.4,
2023-04-14,19.4,12.0,26.4,0.0,,,17.4,,1016.7,
2023-04-15,22.2,15.0,28.8,0.0,,,21.1,,1014.3,
2023-04-16,18.6,14.2,23.7,0.0,,,28.1,,1014.8,
2023-04-17,18.0,10.6,24.6,0.0,,,20.8,,1013.7,
2023-04-18,20.1,11.9,26.2,0.0,,,17.1,,1012.4,
2023-04-19,24.8,15.9,32.0,0.0,,,18.5,,1009.5,
2023-04-20,25.0,18.5,32.0,0.2,,,24.6,,1005.0,
2023-04-21,23.5,17.2,30.6,0.0,,,19.2,,1006.6,
2023-04-22,24.8,17.2,30.5,0.1,,,13.9,,1011.6,
2023-04-23,25.2,19.7,30.2,0.0,,,18.0,,1014.5,
2023-04-24,27.1,21.8,31.9,0.0,,,18.4,,1014.8,
2023-04-25,27.1,20.1,33.7,0.0,,,16.2,,1014.4,
2023-04-26,27.7,19.1,34.6,0.0,,,14.3,,1014.1,
2023-04-27,28.3,19.7,35.1,0.0,,,15.1,,1015.1,
2023-04-28,28.8,23.1,34.7,0.0,,,17.7,,1017.2,
2023-04-29,30.4,22.7,36.8,0.0,,,16.1,,1014.6,
2023-04-30,28.1,22.9,33.9,0.3,,,26.8,,1012.1,
2023-05-01,24.4,19.1,30.7,0.0,,,21.5,,1013.5,
2023-05-02,22.5,15.0,30.0,0.0,,,21.3,,1015.9,
2023-05-03,23.1,14.6,30.2,0.0,,,14.0,,1016.6,
2023-05-04,26.1,18.6,32.3,0.0,,,15.0,,1017.6,
2023-05-05,27.8,22.2,32.9,0.0,,,18.8,,1017.3,
2023-05-06,29.8,25.2,34.5,0.0,,,24.8,,1013.4,
2023-05-07,28.2,23.2,34.0,0.0,,,23.0,,1012.0,
