date,tmin,tmax
2021-01-31,5.0,16.5
2021-02-01,2.1,14.0
2021-02-02,4.5,15.8
2021-02-03,1.2,22.4
2021-02-04,1.5,22.0
2021-02-05,2.1,23.0
2021-02-06,7.8,24.0
2021-02-07,4.6,17.0
2021-02-08,3.9,14.0
2021-02-09,4.7,18.2
2021-02-10,12.0,21.0
2021-02-11,5.0,16.0
2021-02-12,2.0,21.0
2021-02-13,7.0,12.1
2021-02-14,2.0,10.0
2021-02-15,-1.0,7.0
2021-02-16,-5.1,15.6
2021-02-17,-2.0,21.0
2021-02-18,-2.0,23.0
2021-02-19,-3.2,21.0
2021-02-20,1.0,21.0
2021-02-21,0.8,21.0
2021-02-22,12.0,18.6
2021-02-23,9.0,15.0
2021-02-24,6.7,15.5
2021-02-25,-1.1,20.0
2021-02-26,-1.3,21.0
2021-02-27,0.0,19.7
2021-02-28,-1.1,19.0
2021-03-01,4.8,21.8
2021-03-02,5.4,19.0
2021-03-03,4.7,16.0
2021-03-04,6.6,16.0
2021-03-05,6.9,15.0
2021-03-06,2.4,18.0
2021-03-07,5.7,20.0
2021-03-08,3.3,18.0
2021-03-09,8.0,15.0
2021-03-10,3.0,13.4
2021-03-11,-0.7,14.0
2021-03-12,-1.2,19.5
2021-03-13,-0.8,18.0
2021-03-14,2.7,17.0
2021-03-15,3.3,13.0
2021-03-16,-1.3,13.0
2021-03-17,4.7,12.0
2021-03-18,-1.2,15.0
2021-03-19,3.0,11.3
2021-03-20,1.8,11.0
2021-03-21,2.0,7.0
2021-03-22,2.9,7.0
2021-03-23,1.7,11.0
2021-03-24,-2.0,14.0
2021-03-25,-1.8,16.0
2021-03-26,0.1,21.4
2021-03-27,4.8,24.0
2021-03-28,3.8,25.0
2021-03-29,4.0,24.2
2021-03-30,7.1,23.0
2021-03-31,2.8,22.2
2021-04-01,4.8,25.2
2021-04-02,10.9,27.0
2021-04-03,11.6,25.0
2021-04-04,10.3,21.0
2021-04-05,8.0,15.0
2021-04-06,1.7,21.0
2021-04-07,3.3,23.0
2021-04-08,6.9,20.0
2021-04-09,5.0,21.0
2021-04-10,7.0,24.0
2021-04-11,8.9,25.0
2021-04-12,7.9,22.1
2021-04-13,9.4,20.0
2021-04-14,4.7,24.0
2021-04-15,11.0,21.3
2021-04-16,8.0,15.0
2021-04-17,6.8,11.0
2021-04-18,1.2,13.0
2021-04-19,-1.0,17.0
2021-04-20,6.6,20.6
2021-04-21,9.0,25.0
2021-04-22,10.7,25.0
2021-04-23,10.0,18.0
2021-04-24,10.4,21.0
2021-04-25,7.6,24.0
2021-04-26,13.8,30.0
2021-04-27,10.0,29.0
2021-04-28,9.6,29.0
2021-04-29,12.3,32.0
2021-04-30,13.4,29.9
2021-05-01,15.0,23.8
2021-05-02,12.8,27.0
2021-05-03,11.9,25.2
2021-05-04,12.0,24.0
2021-05-05,14.8,24.4
2021-05-06,15.0,20.6
2021-05-07,13.0,22.0
2021-05-08,8.0,26.5
2021-05-09,13.3,29.0
2021-05-10,14.7,31.0
2021-05-11,13.7,25.0
2021-05-12,9.9,24.9
2021-05-13,7.5,28.0
2021-05-14,10.8,29.4
2021-05-15,8.1,28.0
2021-05-16,10.8,34.0
2021-05-17,14.8,34.0
2021-05-18,13.9,33.0
2021-05-19,11.9,31.0
2021-05-20,11.0,24.0
2021-05-21,6.5,30.0
2021-05-22,13.6,35.3
2021-05-23,16.4,36.0
2021-05-24,17.0,30.1
2021-05-25,12.0,28.5
2021-05-26,14.8,30.0
2021-05-27,22.0,34.0
2021-05-28,16.1,33.0
2021-05-29,14.9,32.0
2021-05-30,14.9,29.6
2021-05-31,15.9,32.0
2021-06-01,18.2,27.7
2021-06-02,17.2,33.0
2021-06-03,18.2,32.8
2021-06-04,14.5,34.0
2021-06-05,18.0,34.1
2021-06-06,20.6,34.0
2021-06-07,17.5,28.0
2021-06-08,12.8,30.0
2021-06-09,11.6,28.4
2021-06-10,9.9,27.0
2021-06-11,9.7,30.0
2021-06-12,13.2,31.7
2021-06-13,13.5,33.0
2021-06-14,15.6,36.0
2021-06-15,13.4,34.0
2021-06-16,18.7,36.0
2021-06-17,20.1,35.1
2021-06-18,22.2,38.0
2021-06-19,20.7,39.0
2021-06-20,26.6,38.7
2021-06-21,25.0,40.0
2021-06-22,19.6,41.0
2021-06-23,23.1,39.0
2021-06-24,24.9,36.0
2021-06-25,23.4,38.1
2021-06-26,23.0,39.4
2021-06-27,24.8,39.0
2021-06-28,24.8,41.0
2021-06-29,27.0,41.0
2021-06-30,29.7,41.0
2021-07-01,27.0,41.0
2021-07-02,23.0,41.0
2021-07-03,23.0,42.0
2021-07-04,19.2,43.0
2021-07-05,19.1,39.1
2021-07-06,22.8,43.0
2021-07-07,20.0,42.0
2021-07-08,22.2,39.0
2021-07-09,20.7,40.0
2021-07-10,22.8,41.0
2021-07-11,21.5,37.3
2021-07-12,21.9,42.0
2021-07-13,22.0,40.0
2021-07-14,18.5,33.4
2021-07-15,15.6,36.0
2021-07-16,18.4,32.4
2021-07-17,15.7,30.2
2021-07-18,15.4,30.6
2021-07-19,15.8,32.0
2021-07-20,15.8,34.0
2021-07-21,20.0,35.0
2021-07-22,17.8,35.1
2021-07-23,20.7,38.0
2021-07-24,19.6,40.0
2021-07-25,23.5,40.0
2021-07-26,23.8,38.0
2021-07-27,17.0,38.0
2021-07-28,22.0,39.0
2021-07-29,20.0,40.0
2021-07-30,20.6,42.0
2021-07-31,20.4,40.0
2021-08-01,23.3,40.0
2021-08-02,22.1,39.0
2021-08-03,26.0,40.0
2021-08-04,26.0,40.0
2021-08-05,19.8,41.0
2021-08-06,20.9,40.6
2021-08-07,23.9,42.0
2021-08-08,22.8,42.2
2021-08-09,25.8,41.1
2021-08-10,26.0,42.0
2021-08-11,21.4,42.0
2021-08-12,19.8,42.0
2021-08-13,18.9,40.5
2021-08-14,19.4,38.0
2021-08-15,20.7,37.0
2021-08-16,19.4,38.0
2021-08-17,20.0,38.1
2021-08-18,19.0,32.0
2021-08-19,17.5,34.0
2021-08-20,17.7,35.1
2021-08-21,17.0,34.2
2021-08-22,17.5,33.0
2021-08-23,16.6,35.0
2021-08-24,21.7,38.0
2021-08-25,18.8,35.0
2021-08-26,19.4,34.0
2021-08-27,17.0,34.0
2021-08-28,16.5,36.0
2021-08-29,18.9,32.0
2021-08-30,17.0,34.1
2021-08-31,18.0,32.0
2021-09-01,18.8,36.0
2021-09-02,19.5,34.2
2021-09-03,21.0,38.0
2021-09-04,18.3,31.9
2021-09-05,19.4,32.0
2021-09-06,18.0,30.5
2021-09-07,12.8,29.0
2021-09-08,16.6,33.0
2021-09-09,21.1,34.0
2021-09-10,15.7,31.0
2021-09-11,14.7,28.4
2021-09-12,12.7,29.3
2021-09-13,13.7,30.5
2021-09-14,14.2,34.2
2021-09-15,19.3,36.0
2021-09-16,21.8,35.4
2021-09-17,21.9,34.0
2021-09-18,18.5,35.0
2021-09-19,13.4,35.0
2021-09-20,16.6,25.0
2021-09-21,18.0,30.0
2021-09-22,15.4,31.1
2021-09-23,15.8,31.0
2021-09-24,20.0,34.1
2021-09-25,18.3,38.0
2021-09-26,19.8,38.5
2021-09-27,17.8,33.0
2021-09-28,19.0,30.3
2021-09-29,12.3,28.0
2021-09-30,10.6,25.8
2021-10-01,11.3,26.0
2021-10-02,13.2,26.0
2021-10-03,14.0,28.0
2021-10-04,15.9,30.0
2021-10-05,15.7,25.4
2021-10-06,16.0,23.3
2021-10-07,12.0,22.0
2021-10-08,11.0,22.0
2021-10-09,7.7,21.6
2021-10-10,11.0,19.8
2021-10-11,5.0,22.0
2021-10-12,5.8,23.3
2021-10-13,8.9,20.0
2021-10-14,8.5,17.0
2021-10-15,6.7,18.3
2021-10-16,5.3,23.0
2021-10-17,7.1,23.0
2021-10-18,5.3,22.0
2021-10-19,4.4,20.0
2021-10-20,4.5,22.0
2021-10-21,8.2,24.0
2021-10-22,10.3,25.0
2021-10-23,12.6,24.6
2021-10-24,11.3,17.6
2021-10-25,11.0,16.0
2021-10-26,12.0,18.5
2021-10-27,10.0,17.0
2021-10-28,5.8,17.2
2021-10-29,6.7,20.0
2021-10-30,7.0,21.4
2021-10-31,10.4,25.0
2021-11-01,12.4,26.0
2021-11-02,11.6,23.0
2021-11-03,14.4,27.0
2021-11-04,10.4,22.3
2021-11-05,10.9,20.0
2021-11-06,10.3,19.0
2021-11-07,1.0,17.0
2021-11-08,4.1,14.3
2021-11-09,1.8,17.0
2021-11-10,4.2,15.0
2021-11-11,2.2,18.0
2021-11-12,1.8,18.0
2021-11-13,5.0,18.3
2021-11-14,1.7,17.0
2021-11-15,6.0,20.0
2021-11-16,5.9,14.0
2021-11-17,7.6,14.0
2021-11-18,1.6,16.0
2021-11-19,5.3,16.3
2021-11-20,2.0,17.1
2021-11-21,7.0,16.0
2021-11-22,2.6,16.0
2021-11-23,2.6,18.0
2021-11-24,0.9,18.0
2021-11-25,7.6,15.0
2021-11-26,6.8,14.3
2021-11-27,5.8,14.0
2021-11-28,3.5,10.0
2021-11-29,2.0,11.0
2021-11-30,-1.0,12.0
2021-12-01,3.0,15.0
2021-12-02,1.9,14.0
2021-12-03,3.0,8.0
2021-12-04,2.7,12.0
2021-12-05,-2.2,15.0
2021-12-06,2.0,5.2
2021-12-07,2.0,13.0
2021-12-08,1.1,17.2
2021-12-09,4.2,11.0
2021-12-10,4.1,15.0
2021-12-11,3.0,12.0
2021-12-12,2.0,8.0
2021-12-13,-1.1,10.0
2021-12-14,-2.7,15.0
2021-12-15,-3.8,13.0
2021-12-16,-4.0,12.2
2021-12-17,-3.1,13.0
2021-12-18,-4.2,14.0
2021-12-19,-4.4,13.0
2021-12-20,-1.2,15.0
2021-12-21,-2.9,15.4
2021-12-22,0.7,20.0
2021-12-23,2.0,16.1
2021-12-24,0.8,17.4
2021-12-25,7.0,17.0
2021-12-26,5.8,18.0
2021-12-27,2.5,15.6
2021-12-28,9.0,17.0
2021-12-29,6.1,17.0
2021-12-30,8.0,17.3
2021-12-31,1.0,18.2
2022-01-01,0.8,20.0
2022-01-02,-0.5,20.0
2022-01-03,-0.1,23.0
2022-01-04,-1.0,22.0
2022-01-05,6.7,16.9
2022-01-06,3.0,10.0
2022-01-07,1.9,6.1
2022-01-08,2.0,8.0
2022-01-09,4.3,12.0
2022-01-10,5.0,10.0
2022-01-11,1.6,7.0
2022-01-12,1.7,7.3
2022-01-13,2.5,7.8
2022-01-14,3.0,7.0
2022-01-15,-1.0,8.3
2022-01-16,-2.8,6.2
2022-01-17,-3.1,9.3
2022-01-18,-3.6,10.0
2022-01-19,-3.6,13.0
2022-01-20,-4.5,13.0
2022-01-21,-5.0,11.0
2022-01-22,-3.4,9.0
2022-01-23,2.0,10.0
2022-01-24,-0.7,12.0
2022-01-25,-4.5,10.0
2022-01-26,-4.0,12.0
2022-01-27,-4.6,13.5
2022-01-28,-4.3,13.2
2022-01-29,-5.2,11.1
2022-01-30,-4.8,15.9
2022-01-31,-3.0,17.0
2022-02-01,3.0,10.0
2022-02-02,3.0,11.7
2022-02-03,2.8,17.8
2022-02-04,-2.2,23.0
2022-02-05,-0.1,20.0
2022-02-06,-0.2,13.8
2022-02-07,-1.3,14.3
2022-02-08,2.4,12.0
2022-02-09,-3.7,12.5
2022-02-10,-3.9,17.0
2022-02-11,-2.6,16.0
2022-02-12,-0.1,13.2
2022-02-13,-2.1,14.2
2022-02-14,-2.1,16.5
2022-02-15,-1.1,12.5
2022-02-16,1.3,13.0
2022-02-17,1.4,15.0
2022-02-18,6.5,21.0
2022-02-19,1.8,17.3
2022-02-20,6.0,13.0
2022-02-21,-2.1,18.0
2022-02-22,-1.0,12.0
2022-02-23,5.0,15.0
2022-02-24,0.7,19.4
2022-02-25,1.7,20.0
2022-02-26,3.5,15.3
2022-02-27,2.4,12.0
2022-02-28,1.6,7.0
2022-03-01,1.8,8.1
2022-03-02,-0.7,12.1
2022-03-03,-1.5,15.1
2022-03-04,0.4,15.0
2022-03-05,2.3,9.2
2022-03-06,0.7,13.0
2022-03-07,1.0,12.0
2022-03-08,5.0,11.0
2022-03-09,3.0,11.4
2022-03-10,1.7,14.8
2022-03-11,1.4,18.1
2022-03-12,5.0,14.7
2022-03-13,3.8,19.5
2022-03-14,6.2,20.1
2022-03-15,7.8,19.4
2022-03-16,9.7,19.0
2022-03-17,8.9,19.0
2022-03-18,7.5,17.2
2022-03-19,8.0,13.0
2022-03-20,6.9,11.0
2022-03-21,5.7,11.5
2022-03-22,5.9,10.0
2022-03-23,5.5,12.0
2022-03-24,6.7,16.0
2022-03-25,4.0,15.2
2022-03-26,5.3,19.5
2022-03-27,5.4,19.0
2022-03-28,5.9,21.0
2022-03-29,9.8,23.3
2022-03-30,10.8,21.4
2022-03-31,6.8,16.0
2022-04-01,6.0,16.0
2022-04-02,3.9,14.1
2022-04-03,2.5,16.0
2022-04-04,4.5,17.4
2022-04-05,7.4,24.0
2022-04-06,10.0,22.0
2022-04-07,7.4,17.2
2022-04-08,3.1,22.0
2022-04-09,5.8,22.0
2022-04-10,5.9,21.0
2022-04-11,8.3,24.0
2022-04-12,10.1,24.0
2022-04-13,9.0,19.0
2022-04-14,9.8,16.7
2022-04-15,9.7,15.6
2022-04-16,7.0,15.8
2022-04-17,8.8,20.9
2022-04-18,6.3,19.5
2022-04-19,3.3,24.3
2022-04-20,14.8,27.5
2022-04-21,7.0,17.5
2022-04-22,6.1,20.6
2022-04-23,6.5,24.7
2022-04-24,6.4,24.6
2022-04-25,9.5,26.3
2022-04-26,9.9,27.4
2022-04-27,11.0,24.6
2022-04-28,11.0,18.5
2022-04-29,8.7,19.3
2022-04-30,8.0,15.2
2022-05-01,5.6,21.1
2022-05-02,5.2,24.1
2022-05-03,9.3,23.4
2022-05-04,10.2,27.8
2022-05-05,12.0,27.3
2022-05-06,9.0,17.7
2022-05-07,8.0,16.5
2022-05-08,9.7,17.4
2022-05-09,7.3,19.3
2022-05-10,6.6,20.1
2022-05-11,9.0,22.5
2022-05-12,7.7,25.8
2022-05-13,8.5,28.6
2022-05-14,10.3,31.2
2022-05-15,15.2,32.7
2022-05-16,13.1,34.0
2022-05-17,13.1,34.3
2022-05-18,11.4,30.4
2022-05-19,12.6,30.5
2022-05-20,14.0,30.0
2022-05-21,12.3,31.5
2022-05-22,11.4,33.8
2022-05-23,14.5,35.3
2022-05-24,14.9,35.3
2022-05-25,20.0,33.3
2022-05-26,13.1,26.5
2022-05-27,13.0,24.7
2022-05-28,13.6,26.6
2022-05-29,10.9,31.7
2022-05-30,17.5,34.3
2022-05-31,17.5,36.7
2022-06-01,19.6,38.6
2022-06-02,19.3,37.5
2022-06-03,22.0,37.8
2022-06-04,23.4,38.5
2022-06-05,16.1,39.2
2022-06-06,17.9,39.8
2022-06-07,17.0,38.3
2022-06-08,15.2,34.5
2022-06-09,15.7,29.0
2022-06-10,14.0,26.3
2022-06-11,11.4,29.3
2022-06-12,11.9,31.2
2022-06-13,13.3,32.5
2022-06-14,14.7,35.3
2022-06-15,16.4,35.3
2022-06-16,17.6,35.3
2022-06-17,16.4,35.2
2022-06-18,17.0,34.2
2022-06-19,17.6,35.3
2022-06-20,18.9,37.5
2022-06-21,19.2,37.7
2022-06-22,15.4,38.0
2022-06-23,20.0,38.6
2022-06-24,18.4,38.2
2022-06-25,21.7,37.5
2022-06-26,21.9,39.3
2022-06-27,24.7,40.2
2022-06-28,24.0,40.9
2022-06-29,19.0,40.1
2022-06-30,21.9,39.8
2022-07-01,23.6,41.2
2022-07-02,19.3,42.6
2022-07-03,19.9,40.4
2022-07-04,19.8,38.7
2022-07-05,20.1,38.8
2022-07-06,21.8,38.5
2022-07-07,21.9,36.1
2022-07-08,17.3,30.7
2022-07-09,16.2,31.2
2022-07-10,14.6,31.5
2022-07-11,18.1,33.8
2022-07-12,19.3,36.1
2022-07-13,21.2,35.4
2022-07-14,18.8,33.4
2022-07-15,17.9,33.2
2022-07-16,19.5,34.2
2022-07-17,20.0,36.7
2022-07-18,20.0,37.2
2022-07-19,21.3,37.0
2022-07-20,21.6,37.6
2022-07-21,20.0,36.2
2022-07-22,22.0,36.9
2022-07-23,22.8,37.2
2022-07-24,21.6,36.1
2022-07-25,20.1,36.7
2022-07-26,18.1,37.9
2022-07-27,19.2,38.3
2022-07-28,16.6,37.1
2022-07-29,18.8,39.7
2022-07-30,20.1,38.0
2022-07-31,18.1,38.3
2022-08-01,19.0,37.3
2022-08-02,21.0,33.3
2022-08-03,18.0,33.4
2022-08-04,19.8,34.6
2022-08-05,19.5,35.8
2022-08-06,17.8,34.0
2022-08-07,16.8,33.6
2022-08-08,17.0,34.2
2022-08-09,16.1,35.1
2022-08-10,16.3,34.0
2022-08-11,19.4,34.7
2022-08-12,16.4,33.6
2022-08-13,17.0,37.7
2022-08-14,18.9,40.2
2022-08-15,24.0,39.0
2022-08-16,22.0,39.4
2022-08-17,26.7,40.1
2022-08-18,24.0,40.0
2022-08-19,19.6,31.2
2022-08-20,15.3,32.4
2022-08-21,14.8,32.7
2022-08-22,14.7,32.3
2022-08-23,16.2,31.2
2022-08-24,15.6,32.9
2022-08-25,16.9,33.6
2022-08-26,16.1,34.5
2022-08-27,16.0,31.7
2022-08-28,18.0,34.1
2022-08-29,18.4,35.0
2022-08-30,18.8,34.1
2022-08-31,18.2,35.7
2022-09-01,17.5,31.9
2022-09-02,18.1,35.0
2022-09-03,20.0,36.5
2022-09-04,18.3,36.1
2022-09-05,24.8,39.3
2022-09-06,21.0,38.9
2022-09-07,20.9,35.7
2022-09-08,19.0,36.8
2022-09-09,22.0,37.8
2022-09-10,16.7,35.5
2022-09-11,17.6,34.4
2022-09-12,16.8,34.6
2022-09-13,17.9,36.1
2022-09-14,19.2,37.3
2022-09-15,21.4,36.9
2022-09-16,21.0,36.4
2022-09-17,20.4,30.0
2022-09-18,16.5,31.3
2022-09-19,18.6,37.4
2022-09-20,17.5,31.0
2022-09-21,13.6,28.5
2022-09-22,15.0,24.0
2022-09-23,12.8,23.0
2022-09-24,12.6,25.0
2022-09-25,17.6,27.2
2022-09-26,16.5,22.2
2022-09-27,15.0,23.8
2022-09-28,10.1,24.0
2022-09-29,10.0,25.2
2022-09-30,10.9,26.7
2022-10-01,13.9,24.3
2022-10-02,10.0,27.1
2022-10-03,11.0,31.2
2022-10-04,15.3,27.0
2022-10-05,13.0,27.1
2022-10-06,15.0,25.0
2022-10-07,11.5,24.0
2022-10-08,12.3,27.0
2022-10-09,12.8,27.0
2022-10-10,13.5,27.0
2022-10-11,11.3,27.0
2022-10-12,15.3,27.0
2022-10-13,15.4,25.6
2022-10-14,14.0,24.0
2022-10-15,9.0,27.0
2022-10-16,10.9,30.0
2022-10-17,13.8,30.0
2022-10-18,12.3,28.1
2022-10-19,9.8,27.0
2022-10-20,8.0,27.0
2022-10-21,9.5,29.1
2022-10-22,9.0,30.0
2022-10-23,10.4,30.1
2022-10-24,7.9,30.0
2022-10-25,6.2,29.0
2022-10-26,5.9,29.6
2022-10-27,6.7,28.1
2022-10-28,6.1,28.0
2022-10-29,5.7,27.0
2022-10-30,5.6,26.1
2022-10-31,6.7,26.0
2022-11-01,6.1,25.4
2022-11-02,6.6,25.0
2022-11-03,6.0,26.0
2022-11-04,8.9,25.3
2022-11-05,8.6,15.0
2022-11-06,7.0,18.0
2022-11-07,2.3,24.2
2022-11-08,3.0,26.5
2022-11-09,7.1,26.0
2022-11-10,7.0,25.0
2022-11-11,9.7,21.0
2022-11-12,5.0,20.0
2022-11-13,4.0,21.6
2022-11-14,4.7,22.2
2022-11-15,5.1,22.0
2022-11-16,4.2,21.0
2022-11-17,11.6,20.0
2022-11-18,5.6,23.0
2022-11-19,9.0,17.0
2022-11-20,5.2,10.3
2022-11-21,3.6,17.0
2022-11-22,4.0,15.0
2022-11-23,3.2,19.0
2022-11-24,9.0,20.6
2022-11-25,5.1,22.3
2022-11-26,8.9,13.0
2022-11-27,6.8,13.3
2022-11-28,-0.1,17.0
2022-11-29,4.8,9.0
2022-11-30,4.6,9.0
2022-12-01,2.0,13.0
2022-12-02,1.9,14.2
2022-12-03,3.2,17.0
2022-12-04,-1.8,18.0
2022-12-05,1.0,19.0
2022-12-06,9.0,21.0
2022-12-07,2.1,17.0
2022-12-08,1.2,18.4
2022-12-09,12.4,21.0
2022-12-10,10.9,17.5
2022-12-11,8.4,16.3
2022-12-12,9.9,17.0
2022-12-13,8.9,21.6
2022-12-14,9.2,22.8
2022-12-15,15.1,22.6
2022-12-16,6.0,18.3
2022-12-17,2.0,16.0
2022-12-18,2.0,16.0
2022-12-19,0.1,16.0
2022-12-20,0.4,16.0
2022-12-21,-0.6,16.3
2022-12-22,-0.1,13.2
2022-12-23,2.0,17.0
2022-12-24,0.5,23.3
2022-12-25,6.0,25.0
2022-12-26,2.0,23.0
2022-12-27,1.1,22.0
2022-12-28,0.3,21.3
2022-12-29,-0.2,19.0
2022-12-30,-1.9,17.0
2022-12-31,-2.1,19.0
2023-01-01,-2.0,19.0
2023-01-02,-2.0,18.0
2023-01-03,-1.8,17.0
2023-01-04,-2.1,15.0
2023-01-05,0.2,13.0
2023-01-06,1.0,14.0
2023-01-07,-2.0,14.0
2023-01-08,-3.1,17.7
2023-01-09,1.0,19.0
2023-01-10,7.0,14.5
2023-01-11,4.0,16.5
2023-01-12,-0.1,14.6
2023-01-13,-2.0,14.1
2023-01-14,3.0,14.0
2023-01-15,-3.0,19.0
2023-01-16,-1.5,17.0
2023-01-17,7.7,17.0
2023-01-18,5.0,15.0
2023-01-19,1.5,8.1
2023-01-20,0.0,12.0
2023-01-21,-2.0,11.0
2023-01-22,-0.2,5.5
2023-01-23,-1.5,9.2
2023-01-24,-8.0,8.7
2023-01-25,-4.7,7.5
2023-01-26,0.0,5.1
2023-01-27,-2.0,7.3
2023-01-28,-4.9,7.0
2023-01-29,-4.5,9.5
2023-01-30,-6.2,8.1
2023-01-31,-5.8,9.0
2023-02-01,-4.8,12.0
2023-02-02,-3.1,9.0
2023-02-03,6.0,11.0
2023-02-04,-0.1,12.0
2023-02-05,2.9,12.4
2023-02-06,0.9,13.2
2023-02-07,3.9,12.4
2023-02-08,0.0,8.0
2023-02-09,2.8,8.0
2023-02-10,1.1,6.3
2023-02-11,2.5,9.0
2023-02-12,2.0,10.0
2023-02-13,-4.5,11.0
2023-02-14,-3.2,13.5
2023-02-15,-4.1,16.6
2023-02-16,-1.1,16.3
2023-02-17,-2.4,17.2
2023-02-18,-0.4,19.0
2023-02-19,0.1,20.0
2023-02-20,-0.4,21.2
2023-02-21,1.4,22.5
2023-02-22,2.3,23.0
2023-02-23,7.5,22.0
2023-02-24,12.2,22.2
2023-02-25,7.0,20.8
2023-02-26,0.9,14.0
2023-02-27,-1.4,15.1
2023-02-28,2.0,10.0
2023-03-01,0.7,12.0
2023-03-02,-2.4,12.7
2023-03-03,0.7,12.0
2023-03-04,0.0,8.7
2023-03-05,-0.6,15.2
2023-03-06,4.4,18.9
2023-03-07,-0.1,19.0
2023-03-08,9.0,22.1
2023-03-09,5.0,26.0
2023-03-10,7.2,20.0
2023-03-11,8.4,24.0
2023-03-12,9.5,21.2
2023-03-13,5.5,25.0
2023-03-14,11.3,24.0
2023-03-15,6.0,17.1
2023-03-16,0.9,21.0
2023-03-17,5.4,26.1
2023-03-18,4.1,26.0
2023-03-19,6.3,20.0
2023-03-20,9.3,14.2
2023-03-21,4.8,16.0
2023-03-22,0.0,18.5
2023-03-23,2.0,21.0
2023-03-24,3.0,25.6
2023-03-25,4.9,25.0
2023-03-26,5.4,29.0
2023-03-27,5.9,22.3
2023-03-28,1.4,19.4
2023-03-29,5.2,24.0
2023-03-30,5.2,27.5
2023-03-31,5.4,28.0
2023-04-01,7.6,25.9
2023-04-02,6.6,13.8
2023-04-03,4.0,11.0
2023-04-04,3.4,15.5
2023-04-05,5.0,16.0
2023-04-06,0.3,16.1
2023-04-07,4.5,30.0
2023-04-08,2.3,20.7
2023-04-09,2.9,20.0
2023-04-10,1.5,22.0
2023-04-11,1.9,22.0
2023-04-12,5.9,28.0
2023-04-13,10.0,25.0
2023-04-14,7.0,19.0
2023-04-15,7.6,22.0
2023-04-16,8.0,16.4
2023-04-17,4.0,17.0
2023-04-18,4.5,22.2
2023-04-19,8.9,26.3
2023-04-20,15.0,24.0
2023-04-21,9.8,22.5
2023-04-22,6.6,26.0
2023-04-23,11.4,26.0
2023-04-24,10.2,28.0
2023-04-25,10.4,28.0
2023-04-26,10.1,29.0
2023-04-27,12.1,30.2
2023-04-28,10.9,32.0
2023-04-29,13.3,33.6
2023-04-30,16.7,28.0
2023-05-01,13.0,21.4
2023-05-02,8.8,21.0
2023-05-03,6.7,22.0
2023-05-04,6.3,26.6
2023-05-05,11.5,30.0
2023-05-06,13.8,33.0
2023-05-07,21.0,32.0
2023-05-08,11.0,17.9
2023-05-09,10.4,17.0
2023-05-10,8.5,25.0
2023-05-11,11.0,23.0
2023-05-12,11.7,23.0
2023-05-13,13.2,24.3
2023-05-14,8.9,16.0
2023-05-15,7.2,13.0
2023-05-16,7.4,20.6
2023-05-17,7.8,23.0
2023-05-18,14.0,27.0
2023-05-19,11.0,14.2
2023-05-20,10.3,15.7
2023-05-21,10.0,20.8
2023-05-22,8.0,25.1
2023-05-23,11.8,25.5
2023-05-24,11.0,21.5
2023-05-25,11.6,19.0
2023-05-26,11.3,23.0
2023-05-27,10.7,27.1
2023-05-28,14.2,26.0
2023-05-29,13.6,18.7
2023-05-30,13.0,22.0
2023-05-31,11.9,21.3
2023-06-01,11.9,21.0
2023-06-02,13.0,24.4
2023-06-03,11.5,25.4
2023-06-04,13.6,22.0
2023-06-05,12.9,22.2
2023-06-06,14.0,21.9
2023-06-07,12.5,28.5
2023-06-08,18.9,31.5
2023-06-09,22.0,34.0
2023-06-10,18.0,29.0
2023-06-11,18.6,29.0
2023-06-12,15.5,32.0
2023-06-13,16.0,29.6
2023-06-14,15.4,24.1
2023-06-15,14.8,24.0
2023-06-16,13.9,25.1
2023-06-17,11.6,30.0
2023-06-18,16.9,33.1
2023-06-19,18.4,36.2
2023-06-20,21.2,36.5
2023-06-21,21.9,36.2
2023-06-22,21.4,35.7
2023-06-23,16.5,36.0
2023-06-24,18.0,34.2
2023-06-25,15.8,32.6
2023-06-26,16.5,31.2
2023-06-27,14.8,30.9
2023-06-28,14.5,33.4
2023-06-29,17.8,36.0
2023-06-30,18.4,37.4
2023-07-01,14.8,32.0
2023-07-02,15.3,31.0
2023-07-03,19.6,33.2
2023-07-04,17.3,35.0
2023-07-05,18.0,36.2
2023-07-06,23.0,38.0
2023-07-07,25.9,40.4
2023-07-08,29.0,42.3
2023-07-09,21.7,41.0
2023-07-10,20.6,40.3
2023-07-11,19.9,41.0
2023-07-12,20.8,40.9
2023-07-13,18.8,40.7
2023-07-14,19.9,40.0
2023-07-15,21.8,41.3
2023-07-16,20.9,41.7
2023-07-17,21.5,40.1
2023-07-18,20.4,41.0
2023-07-19,25.0,41.0
2023-07-20,20.2,41.0
2023-07-21,21.6,42.5
2023-07-22,21.0,42.4
2023-07-23,21.6,40.0
2023-07-24,23.7,40.0
2023-07-25,25.3,41.0
2023-07-26,22.0,35.6
2023-07-27,18.8,38.7
2023-07-28,24.0,41.1
2023-07-29,22.9,44.4
2023-07-30,24.8,37.7
2023-07-31,22.9,36.4
2023-08-01,19.6,36.8
2023-08-02,19.5,38.1
2023-08-03,21.5,38.1
2023-08-04,20.0,39.3
2023-08-05,14.8,28.0
2023-08-06,14.0,33.0
2023-08-07,16.0,33.0
2023-08-08,15.2,36.0
2023-08-09,15.8,36.6
2023-08-10,14.7,36.0
2023-08-11,17.5,37.4
2023-08-12,17.6,34.0
2023-08-13,21.0,34.6
